Species	1-93	94-313	314-597	598-748	749-986	987-1178	1179-1642	1643-1728	1729-1851	1852-2017	2018-2192	2193-2519	2520-2685	2686-2829	2830-3076	3077-3286	3287-3572	3573-3954	3955-4196	4197-4292	4293-4596	4597-4807	4808-5050	5051-5787	5788-5982	5983-6149	6150-6422	6423-6503	6504-6734	6735-6878	6879-7088	7089-7217	7218-7494	7495-7597	7598-7783	7784-7977	7978-8273	8274-8474	8475-8742	8743-8869	8870-9027	9028-9235	9236-9394	9395-9482	9483-9647	9648-9915	9916-10100	10101-10401	10402-10616	10617-10818	10819-11004	11005-11152	11153-11400	11401-11690	11691-11938	11939-12223	12224-12362	12363-12562	12563-12711	12712-12806	12807-12967	12968-13229	13230-13422	13423-13639	13640-13858	13859-14059	14060-14168	14169-14516	14517-14687	14688-15080	15081-15362	15363-15684	15685-15957	15958-16285	16286-16588	16589-16846	16847-17023	17024-17295	17296-17399	17400-17520	17521-17732	17733-17811	17812-17983	17984-18130	18131-18248	18249-18509	18510-18771	18772-18907	18908-18985	18986-19140	19141-19287	19288-19433	19434-19600	19601-19702	19703-19892	19893-20183	20184-20362	20363-20551	20552-20706	20707-21229	21230-21627	21628-21771	21772-22083	22084-22319	22320-22536	22537-22805	22806-22917	22918-23296	23297-23358	23359-23753	23754-24009	24010-24610	24611-24766	24767-24924	24925-25021	25022-25240	25241-25443	25444-25628	25629-25711	25712-25913	25914-26109	26110-26222	26223-26351	26352-26650	26651-27029	27030-27151	27152-27382	27383-27550	27551-28094	28095-28345	28346-28473	28474-28689	28690-28874	28875-29195	29196-29321	29322-29638	29639-29763	29764-30048	30049-30291	30292-30461	30462-30796	30797-31008	31009-31133	31134-31349	31350-31841	31842-32009	32010-32123	32124-32429	32430-32623	32624-32869	32870-33199	33200-33456	33457-33608	33609-33733	33734-34051	34052-34239	34240-34332	34333-34568	34569-34718	34719-34837	34838-34972	34973-35163	35164-35382	35383-35647	35648-35821	35822-36068	36069-36222	36223-36397	36398-36701	36702-36854	36855-37039	37040-37282	37283-37479	37480-37691	37692-37957	37958-38158	38159-38366	38367-38468	38469-38688	38689-38789	38790-38988	38989-39142	39143-39246	39247-39401	39402-39554	39555-39825	39826-39943	39944-40181	40182-40449	40450-40851	40852-40992	40993-41143	41144-41475	41476-41757	41758-42108	42109-42370	42371-42578	42579-42752	42753-42878	42879-43172	43173-43342	43343-43624	43625-43842	43843-44023	44024-44198	44199-44339	44340-44456	44457-44768	44769-44948	44949-45132	45133-45242	45243-45418	45419-45498	45499-45773	45774-46018	46019-46210	46211-46430	46431-46804	46805-47102	47103-47285	47286-47481	47482-47791	47792-47931	47932-48014	48015-48202	48203-48330	48331-48532	48533-49255	49256-49521	49522-49670	49671-49998	49999-50136	50137-50363	50364-50476	50477-50706	50707-50874	50875-51194	51195-51412	51413-51633	51634-51824	51825-51912	51913-52077	52078-52290	52291-52445	52446-52533	52534-52717	52718-53015	53016-53232	53233-53479	53480-53576	53577-53704	53705-53814	53815-53961	53962-54208	54209-54413	54414-54629	54630-54774	54775-54909	54910-55191	55192-55327	55328-55511	55512-55664	55665-55920	55921-56119	56120-56262	56263-56425	56426-56579	56580-56964	56965-57269	57270-57400	57401-57613	57614-57875	57876-58061	58062-58196	58197-58350	58351-58608	58609-58948	58949-59060	59061-59209	59210-59470	59471-59655	59656-59881	59882-60008	60009-60081	60082-60329	60330-60536	60537-61003	61004-61181	61182-61463	61464-61607	61608-61817	61818-62083	62084-62337	62338-62573	62574-62799	62800-63757	63758-64022	64023-64234	64235-64403	64404-64586	64587-64803	64804-65038	65039-65211	65212-65326	65327-65614	65615-65823	65824-65972	65973-66284	66285-66664	66665-66840	66841-66948	66949-67089	67090-67464	67465-67646	67647-67912	67913-68127	68128-68305	68306-68592	68593-68852	68853-69010	69011-69294	69295-69522	69523-69648	69649-69898	69899-70052	70053-70287	70288-70405	70406-70495	70496-70701	70702-70785	70786-70982	70983-71228	71229-71477	71478-71633	71634-72078	72079-72230	72231-72388	72389-72606	72607-72978	72979-73107	73108-73508	73509-73862	73863-74083	74084-74297	74298-74638	74639-74778	74779-74939	74940-75164	75165-75435	75436-75783	75784-76021	76022-76190	76191-76566	76567-76758	76759-76889	76890-77153	77154-77331	77332-77741	77742-77881	77882-78153	78154-78318	78319-78576	78577-78804	78805-79054	79055-79182	79183-79300	79301-79470	79471-79617	79618-79850	79851-80194	80195-80345	80346-80685	80686-80925	80926-81135	81136-81302	81303-81552	81553-81759	81760-81982	81983-82171	82172-82398	82399-82517	82518-82683	82684-82841	82842-83076	83077-83325	83326-83612	83613-83757	83758-83940	83941-84275	84276-84396	84397-84587	84588-84820	84821-85166	85167-85572	85573-85788	85789-85918	85919-86162	86163-86399	86400-86639	86640-86881	86882-87046	87047-87303	87304-87533	87534-87786	87787-87976	87977-88384
Monosiga_brevicollis	100	0	90	0	85	0	95	91	100	100	0	95	85	97	96	94	88	90	94	98	87	91	99	95	85	96	95	0	93	87	93	0	91	98	92	98	94	96	0	0	30	86	97	90	0	0	98	96	90	96	94	94	96	83	95	95	80	87	49	0	96	94	0	89	91	0	68	94	93	96	93	85	86	91	91	93	93	92	100	87	94	97	84	90	99	82	99	98	99	0	96	77	90	89	99	85	94	94	92	99	99	92	73	91	96	96	0	92	97	95	75	95	100	88	80	0	96	89	76	98	92	95	90	95	94	0	89	0	96	88	90	93	96	96	0	92	98	100	87	83	93	82	97	69	92	88	0	96	96	94	94	91	84	94	92	0	79	0	100	0	95	71	95	97	100	97	89	97	72	97	9	96	83	92	90	95	88	98	85	97	89	97	82	0	80	92	0	91	96	97	0	94	98	98	96	92	96	98	89	86	91	90	89	0	87	0	89	100	87	0	100	57	0	96	89	98	96	96	79	92	94	91	98	79	0	0	92	95	91	88	97	84	97	100	90	87	0	94	87	96	99	0	96	98	0	87	89	91	99	94	81	0	98	92	88	93	91	93	87	87	100	61	98	100	94	91	93	94	94	0	95	92	95	97	95	46	95	0	0	73	92	96	90	96	98	0	98	91	70	91	91	85	95	93	95	93	94	80	95	93	0	90	96	85	58	78	0	94	97	98	0	94	93	80	97	96	95	98	90	90	0	86	93	73	91	84	100	0	92	93	94	95	97	88	98	0	94	0	99	73	95	95	82	0	87	99	88	91	93	94	0	71	95	91	97	97	95	97	94	0	97	75	87	93	0	82	95	86	99	98	68	92	94	98	93	94	93	92	87	0	96	90	94	0	94	87	97	60	88	87	97	70	94	92	98	0	87	89	86	86	84	0	92	71	74	96
Salpingoeca_rosetta	100	0	44	89	85	0	93	89	100	100	88	50	85	0	95	100	92	92	94	0	89	93	99	94	85	95	94	99	93	80	92	0	92	99	92	98	71	98	0	99	90	75	95	91	87	0	97	96	0	93	92	98	96	96	96	94	90	86	80	0	97	94	0	89	70	0	91	95	100	97	93	88	85	92	92	93	92	91	100	87	94	0	84	96	99	83	55	98	100	0	96	87	95	94	99	93	94	88	97	100	97	92	88	89	86	96	91	58	97	87	96	95	100	93	0	90	95	89	91	98	94	89	93	95	76	0	87	0	97	87	92	92	0	95	92	95	91	100	87	83	76	81	97	91	72	88	0	99	97	94	93	92	0	0	40	95	83	0	100	91	95	96	71	97	96	96	89	0	0	0	96	96	85	96	95	95	88	98	88	0	61	95	0	91	97	92	91	92	96	98	96	94	99	97	96	93	0	98	88	93	95	89	90	0	86	100	89	100	87	95	99	91	100	0	90	98	97	97	82	87	95	92	0	0	91	0	90	97	69	96	97	82	96	0	88	0	0	94	79	95	99	0	95	97	0	81	89	99	98	90	83	0	98	0	94	93	91	95	87	86	100	85	98	98	94	90	94	93	96	85	95	92	95	97	95	0	95	99	0	0	92	96	90	96	90	87	98	91	94	0	92	84	97	95	99	93	94	80	95	91	82	92	95	100	92	94	94	53	97	99	0	91	72	0	98	95	97	98	90	98	0	86	95	0	0	98	100	95	0	0	90	94	98	89	98	100	94	69	88	81	94	0	85	87	95	99	92	92	94	92	0	98	54	0	94	97	0	76	83	0	97	72	88	96	0	82	94	86	98	98	84	92	95	0	92	92	0	0	0	97	97	91	89	0	86	87	97	93	91	89	97	76	52	68	98	94	85	89	85	81	45	0	92	97	93	94
Pleurobrachia_pileus	0	95	93	0	85	100	44	0	0	0	0	64	84	0	70	79	0	0	0	0	86	79	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	87	0	0	0	0	96	0	96	0	0	0	98	0	0	0	0	84	84	0	0	0	0	0	0	0	0	0	67	0	77	93	75	73	63	50	0	0	91	0	0	0	93	0	0	0	82	0	0	0	0	0	0	84	96	0	75	64	0	72	99	66	0	0	0	0	34	0	0	97	0	58	0	0	0	0	0	0	0	0	94	0	0	0	0	55	0	0	0	64	90	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	92	91	0	74	92	0	0	25	0	0	0	0	0	0	0	0	40	0	0	81	0	0	0	93	0	0	0	0	88	0	0	0	0	0	0	86	0	0	70	0	0	84	61	0	0	0	0	67	0	0	0	0	41	0	86	0	0	0	0	0	0	67	0	0	0	0	0	0	93	0	0	72	0	94	45	96	0	93	0	0	0	0	0	44	0	75	0	0	0	0	95	0	0	0	0	0	0	0	0	0	98	93	93	0	0	13	0	0	0	80	0	88	0	100	0	0	0	92	78	0	61	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	75	94	0	0	70	95	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	95	0	0	75	79	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	65	0	0	0	75	0	58	0	0	0	63	0	49	0	93	0	96	0	69	0	0	0	0	0	94	0	0	83	0	85	0	0	0	0	99	67	0	78	95	96	0	0	70	0	0	63	0	0	0	0	0	0	0	0	33	0	0	87	39	64	97	0	86	89	0	88	0	0	0	82	91	73
Mnemiopsis_leidyi	100	95	0	88	85	100	93	85	100	0	0	92	84	97	96	100	92	93	93	98	86	93	96	96	51	82	95	99	93	0	93	95	41	98	93	98	95	96	94	0	96	90	0	0	72	96	97	96	94	94	92	98	96	95	95	93	85	84	80	96	97	73	0	87	87	0	94	95	100	96	93	75	85	80	0	93	93	92	98	89	94	93	87	0	99	0	99	97	98	85	97	86	92	96	99	94	93	94	96	100	98	92	0	90	97	96	96	93	97	52	95	95	100	93	83	90	97	89	91	94	96	96	93	65	94	0	87	93	97	73	97	94	92	98	87	53	91	95	85	82	94	91	93	90	68	88	99	79	97	94	96	88	0	0	62	84	0	92	98	92	0	94	95	97	96	97	91	95	52	97	95	96	87	95	93	96	63	98	86	98	84	97	86	93	97	53	95	91	97	97	96	94	97	75	97	91	96	95	0	86	93	89	89	93	87	100	90	100	93	95	99	88	94	96	90	98	0	96	87	92	95	93	96	0	81	93	79	97	69	0	96	67	98	100	91	89	72	95	86	95	99	0	97	94	88	0	44	90	94	93	85	0	66	92	95	92	80	95	87	0	73	86	98	0	92	89	93	94	93	89	93	92	95	98	0	89	95	0	82	80	92	95	90	0	91	80	98	92	95	82	94	60	93	0	95	93	96	0	96	93	78	90	72	99	92	92	93	0	97	98	0	92	94	92	99	95	99	98	95	100	95	85	94	86	89	98	100	0	86	0	89	93	97	87	98	100	93	99	99	0	95	95	85	86	95	99	92	92	93	95	96	96	92	94	0	94	94	97	94	0	97	87	88	92	0	84	94	87	99	98	84	92	95	97	93	92	93	93	88	97	80	91	88	86	0	87	97	91	92	0	97	96	94	63	97	95	86	89	88	94	88	0	92	92	94	95
Mertensiid_sp	0	0	0	0	0	95	0	0	100	0	0	0	0	97	0	0	0	0	0	98	0	0	0	0	0	0	0	99	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	95	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	96	0	97	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	81	95	0	0	0	0	0	0	0	0	0	0	86	0	0	97	82	0	0	0	0	0	0	0	0	92	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	94	0	96	84	0	93	79	0	0	50	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	95	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	94	0	89	0	0	0	0	97	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	85	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leucetta_chagosensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	31	0	0	91	0	0	0	33	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	89	47	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	62	0	0	39	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0
Sycon_raphanus	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	93	0	0	0	0	0	95	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	92	77	0	0	0	0	0	0	0	0	0	86	0	0	0	78	0	0	0	0	91	0	0	0	99	84	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	98	0	97	69	0	0	0	0	0	82	0	87	0	78	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	83	74	0	73	0	0	0	0	0	0	0	42	0	61	95	0	0	0	0	0	89	96	0	0	0	56	0	0	0	0	0	98	0	0	0	44	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	64	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	87	0	0	0	81	93	0	0	0	0	0	59	0	94	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	93	0	79	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	97	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	88	0	0	0	0	0	0	0
Oscarella_carmela	100	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	40	47	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	60	90	0	96	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	48	100	0	85	0	0	56	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	67	0	0	0	0	56	0	0	0	74	0	0	78	98	0	0	0	33	0	0	0	0	0	0	57	0	0	93	0	0	55	42	0	0	0	0	0	0	0	0	0	0	29	0	0	0	74	0	0	96	0	0	0	0	0	0	0	81	0	0	0	0	44	0	0	0	0	0	0	0	61	0	0	89	0	90	0	0	0	0	90	74	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	42	78	95	0	0	0	29	0	0	0	0	58	69	0	0	87	56	0	0	0	0	87	66	0	0	77	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	57	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	90	0	0	0	0	0	93	0	0	0	0	0	0	0	94	0	0	0	0	66	0	0	0	0	0	0	0	0	69	0	0	34	0	0	0	0	94	0	0	0	0	96	0	0	0	0	98	0	0	0	97	0	0	50	0	84	0	0	0	38	0	0	9	0	90	0	0	0	0	0	0	90	97	42	0	0	0	93	0	89	0	36	0	41	0	34	0	49
Oscarella_lobularis	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	85	0	0	0	0	0	64	0	0	0	0	0	96	0	0	0	99	0	0	0	0	85	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	88	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	96	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	89	0	0	0	0	0	0	0	77	0	0	95	0	0	0	0	78	0	0	0	90	0	83	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	93	0	88	0	0	14	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0
Oopsacas_minuta	0	0	0	0	66	0	0	0	0	0	87	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	65	0	0	0	73	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	77	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	95	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	87	0	0	0	70	93	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	70	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	59	0	0	0	0	0	0	0	0	94	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	79	0	0	0	0	0	93	77	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	67	82	0	0	86	0	0	0	0
Carteriospongia_foliascens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	51	0	18	0	0	0	0	0	0	0	0	0	98	42	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	93	74	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	98	84	0	0	0	0	100	61	0	0	0	40	0	0	0	0	0	25	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	75	0	0	0	0	0	0	0	45	0	0	86	0	96	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	74	0	0	0	0	0	52	0	0	0	0	0	0	0	96	95	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	34	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	92	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	60	16	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0
Amphimedon_queenslandica	100	95	81	89	85	0	91	87	100	55	87	93	29	0	94	100	91	92	73	100	37	43	0	98	86	48	95	99	74	84	93	95	91	96	92	97	95	91	96	98	96	90	98	90	0	96	72	91	96	94	68	97	97	97	96	93	83	72	82	96	96	90	0	86	91	79	87	96	100	96	93	88	88	92	0	93	93	92	98	81	94	95	77	96	99	77	99	98	99	84	98	85	92	95	99	94	93	77	95	86	0	91	89	90	66	100	96	90	0	95	96	95	100	92	70	90	96	88	91	98	95	96	94	95	94	0	78	93	30	88	97	94	92	0	92	93	91	29	86	83	94	0	96	90	77	43	100	99	97	94	96	71	89	95	91	93	87	92	83	92	95	94	95	97	96	97	0	0	84	97	93	71	86	95	86	45	88	98	92	0	82	97	83	0	97	36	0	91	89	97	0	94	97	90	96	81	96	94	87	86	93	83	73	67	87	100	90	100	94	94	99	92	94	96	54	98	97	78	88	92	95	92	97	0	91	97	93	89	87	0	97	83	98	0	91	88	94	95	72	96	100	0	97	0	87	73	91	98	95	93	0	97	98	32	95	90	91	95	89	86	100	89	98	99	93	35	93	94	96	60	93	92	92	97	95	90	95	99	87	79	92	94	90	92	95	82	36	91	32	0	94	86	90	50	95	93	95	82	94	93	91	85	96	99	90	92	70	95	97	0	97	93	40	92	99	91	98	98	91	97	99	33	94	86	92	37	100	96	86	96	90	96	84	88	34	78	93	98	95	87	92	92	85	90	95	99	91	92	92	93	0	98	96	95	0	98	95	20	0	0	65	0	90	0	98	87	93	86	98	98	61	0	95	96	0	81	92	87	88	93	96	91	87	87	88	85	97	63	91	0	76	81	72	94	97	94	89	89	78	95	79	93	67	26	87	96
Suberites_domuncula	0	66	0	0	50	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	41	0	0	0	0	0	0	0	0	0	98	0	0	49	0	61	0	64	90	0	44	0	0	0	0	0	0	0	56	57	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	59	0	88	0	0	81	0	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	96	0	0	0	0	0	100	0	76	0	0	57	91	98	76	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	94	0	68	71	0	0	0	95	0	97	0	0	0	0	0	0	0	98	0	0	0	97	0	89	67	0	0	0	0	0	83	0	0	0	0	71	95	95	0	0	0	48	0	0	0	100	89	0	38	0	0	0	0	0	0	0	0	0	0	0	95	30	0	0	88	97	0	0	0	0	0	0	0	100	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	93	0	97	0	0	0	43	91	95	74	0	0	0	79	0	0	0	82	46	0	85	0	0	0	97	0	0	0	99	0	0	0	0	0	96	0	0	0	0	0	91	94	0	0	0	95	0	89	0	0	0	0	0	0	0	0	0	0	0	0	98	97	0	0	0	0	0	0	0	0	0	0	0	93	73	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	98	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	89	88	0	0	76	0	0	0	54
Ephydatia_muelleri	0	73	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	88	0	0	0	99	96	0	64	0	0	0	0	0	0	0	0	90	90	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	63	0	0	91	73	0	0	0	0	0	0	96	0	0	0	0	0	84	0	0	0	0	96	0	56	0	0	0	0	0	0	0	0	44	95	0	0	35	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	89	0	0	76	0	0	92	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	94	0	0	70	0	0	0	0	0	87	0	32	0	84	0	0	0	0	67	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	100	0	0	66	0	0	0	0	90	0	0	0	83	78	0	0	93	0	0	0	0	0	0	0	0	87	0	0	0	98	0	0	0	0	0	0	0	69	0	0	71	0	0	0	0	0	79	0	0	90	96	0	0	0	0	0	91	94	74	0	0	37	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	77	0	0	0	63
