Species	1-182	183-336	337-557	558-984	985-1466	1467-1714	1715-2226	2227-2718	2719-3208	3209-3734	3735-4237	4238-4749	4750-5223	5224-5705	5706-6173	6174-6572	6573-7308	7309-7406	7407-7614	7615-8197	8198-8779	8780-9398	9399-9988	9989-10100	10101-10544	10545-10928	10929-11282	11283-11506	11507-11611	11612-11735	11736-11959	11960-12258	12259-12639	12640-13025	13026-13405	13406-13808	13809-14547	14548-14720	14721-14863	14864-15068	15069-15292	15293-15508	15509-15732	15733-15958	15959-16180	16181-16357	16358-16541	16542-16732	16733-16953	16954-17148	17149-17344	17345-17508	17509-17698	17699-18101	18102-18268	18269-18429	18430-18597	18598-18690	18691-18894	18895-19063	19064-19222	19223-19397	19398-19580	19581-19791	19792-19943	19944-20090	20091-20171	20172-20309	20310-20419	20420-20556	20557-20679	20680-20802	20803-20930	20931-21177	21178-21282	21283-21376	21377-21491	21492-21580	21581-21680	21681-21794	21795-21860	21861-21934	21935-21985	21986-22034	22035-22419	22420-22518	22519-22587	22588-22886	22887-23155	23156-23260	23261-23460	23461-23631	23632-23901	23902-23984	23985-24118	24119-24269	24270-24403	24404-24541	24542-24653	24654-24753	24754-24903	24904-25030	25031-25264	25265-25366	25367-25496	25497-25639	25640-25753	25754-25839	25840-25937	25938-25994	25995-26069	26070-26121	26122-26163	26164-26373	26374-26572	26573-26825	26826-27000	27001-27210	27211-27368	27369-27536	27537-27705	27706-28108	28109-28311	28312-28711	28712-29010	29011-29297	29298-29359	29360-29581	29582-29801	29802-29905	29906-30038	30039-30196	30197-30266	30267-30406	30407-30453	30454-30565	30566-30777	30778-30848	30849-30936	30937-31019	31020-31127	31128-31229	31230-31418	31419-31492	31493-31562	31563-31754	31755-31851	31852-31921	31922-31999	32000-32179	32180-32261	32262-32404	32405-32523	32524-32659	32660-32694	32695-32902	32903-32965	32966-33176	33177-33312	33313-33395	33396-33447	33448-33565	33566-33747	33748-33885	33886-34008	34009-34072	34073-34101	34102-34356	34357-34439	34440-34591	34592-34653	34654-34743	34744-34786	34787-34906	34907-34973	34974-35053	35054-35100	35101-35157	35158-35263	35264-35369	35370-35602	35603-35663	35664-35742	35743-35864	35865-35925	35926-36065	36066-36176	36177-36421	36422-36603	36604-36699	36700-36764	36765-36873	36874-37015	37016-37204	37205-37247	37248-37326	37327-37430	37431-37631	37632-37794	37795-37931	37932-38119	38120-38329	38330-38577
Molgula_tectiformis	0	100	100	100	100	72	100	100	100	100	100	87	96	100	98	100	100	0	100	100	98	100	100	100	87	100	100	96	100	100	100	100	100	99	100	100	100	100	100	0	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	83	100	100	100	100	100	90	100	100	100	100	99	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	95	100	100	100	100	100	100	100	0	100	100	99	100	100	100	100	0	100	91	100	99	98	100	100	0	100	100	0	99	98	100	0	0	0	98	100	100	100	100	100	100	100	100	99	100	100	90	0	100	100	100	100	0	100	0	100	100	100	96	0	100	100	99	99	100	100	100	100	100	100	100	100	97	100	100	96	98	99	100	100	100	0	100	100	100
Eptatretus_OTU	0	100	100	100	100	100	100	52	90	82	87	100	100	0	28	73	63	100	100	23	61	94	0	100	91	0	55	56	100	100	100	22	80	81	0	99	41	100	100	100	7	100	100	50	100	99	77	93	89	100	100	100	45	0	99	100	100	100	100	100	100	98	97	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	0	100	0	95	100	0	100	30	100	98	100	100	0	0	0	76	0	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	24	0	89	100	100	100	100	100	80	100	0	100	100	100	100	0	100	100	100	99	100	100	83	0	100	63	0	100	100	100	100	0	55	74	99	0	100	100	87	0	100	100	77	0	0	99	99	100
Petromyzon_OTU	100	100	100	100	100	100	22	100	100	100	95	100	0	100	100	73	100	100	100	100	98	100	100	0	100	100	65	100	100	100	95	22	100	100	100	100	100	95	100	100	100	100	100	99	100	99	100	100	100	100	100	100	60	95	99	100	100	100	92	100	95	100	96	100	100	100	100	100	100	100	100	100	100	69	100	100	100	100	100	100	93	100	100	100	100	100	100	100	65	100	91	88	100	100	100	100	100	100	100	100	100	100	100	97	100	100	100	100	100	100	100	100	100	94	94	100	98	100	100	98	100	94	100	100	100	100	100	100	0	100	100	100	100	40	100	100	92	67	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	75	99	100	94	100	100	100	100	27	100	37	100	100	97	100	100	100	100	100	39	99	100	100	83	100	100	0	100	100	0	100	0	94	100	100	100	100	100	100	100	100	100	100	74	100	100	100	100	100
Leucoraja_OTU	0	100	100	100	100	100	100	87	66	100	96	96	95	100	90	100	86	100	100	56	100	100	92	0	77	91	100	92	100	51	100	100	58	100	71	51	97	50	100	92	59	100	82	100	100	99	100	59	93	100	97	94	100	82	99	100	100	100	100	100	100	99	100	91	95	100	100	100	100	100	100	100	100	87	100	100	100	71	0	0	75	100	100	100	100	100	100	100	100	100	64	99	98	99	100	100	100	100	100	100	100	100	96	100	35	100	100	100	100	100	0	100	100	100	100	98	100	100	100	100	100	93	100	100	100	100	100	96	92	100	73	95	0	100	100	59	89	100	100	0	100	100	100	100	32	100	98	100	99	100	100	100	100	100	75	55	0	100	0	100	100	100	100	100	100	100	0	100	100	100	50	100	100	100	99	0	0	83	42	100	100	0	100	100	53	100	91	100	98	55	54	0	89	100	100	100	100	77	100	100	86	100	72
Danio_rerio	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	99	100	100	100	100	100	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	95	100	100	100	100	100	100	100	100	75	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	83	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Xenopus_tropicalis	100	100	90	100	100	100	100	100	100	100	100	100	100	100	84	100	100	100	100	100	100	100	100	53	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	93	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	81	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	83	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Gallus_OTU	100	100	100	100	100	53	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	97	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	0	89	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	0	100	100	100	100	100	0	100	100	100	100	100	100	87	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	6	0	36	100	100	73	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	29	100	0	100	100	100	100	100	100	100	94	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	100	0	100	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100
Ornithorhynchus_anatinus	100	100	100	100	100	100	72	100	98	100	90	0	88	69	98	100	100	82	100	100	85	100	100	100	85	0	88	71	100	100	100	100	0	58	89	97	100	100	100	96	100	100	100	93	100	100	52	91	0	0	0	0	100	94	99	100	100	100	100	0	100	46	100	100	91	100	100	100	100	0	100	100	99	88	100	100	100	100	100	100	100	100	0	100	93	100	99	55	100	100	0	99	97	100	74	100	100	100	53	100	0	100	100	100	100	100	100	100	88	100	100	100	0	81	39	91	100	78	92	0	76	0	100	92	93	100	0	100	100	100	0	0	0	0	0	0	100	62	97	100	0	0	100	100	100	0	100	100	74	100	0	100	0	67	52	100	100	33	0	100	0	100	100	56	0	91	0	55	100	62	94	100	0	93	100	100	0	83	49	100	0	58	100	97	0	79	100	27	0	100	100	100	55	100	100	100	40	100	92	68	56	100	100
Homo_sapiens	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	69	100	99	100	100	100	100	0	94	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	0	100	0	100	0	0	100	100	100	100	0	0	100	100	100	0	100	100	100	0	0	100	0	100	100	100	100	100	0	100	0	100	100	100	0	100	100	100	100	100	100	100	100	100	0	100	0	83	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Mus_musculus	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	0	0	100	100	99	100	100	100	100	0	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	0	100	0	0	100	100	0	100	0	0	100	100	100	0	100	100	100	100	0	100	0	100	100	100	100	100	0	100	0	100	100	100	0	100	100	100	100	100	100	100	0	100	0	100	0	83	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
